threshold,recall,fpr
0.4895015656948089,0.6728800775778472,0.004420761791987369
0.4894386827945709,0.6728800775778472,0.004460232879415828
0.4882445335388183,0.6733110656179291,0.004460232879415828
0.4882035553455353,0.6733110656179291,0.004499703966844287
0.4880102574825287,0.6734188126279496,0.004499703966844287
0.4877878129482269,0.6734188126279496,0.0045391750542727455
0.4870698750019073,0.6737959271630213,0.0045391750542727455
0.4870502352714538,0.6737959271630213,0.004578646141701204
0.487005352973938,0.6738498006680315,0.004578646141701204
0.4869693219661712,0.6738498006680315,0.004618117229129663
0.4861607253551483,0.6743885357181338,0.004618117229129663
0.4861067831516266,0.6743885357181338,0.0046575883165581216
0.4857230186462402,0.6744962827281543,0.0046575883165581216
0.4856506586074829,0.6744962827281543,0.00469705940398658
0.485460877418518,0.674657903243185,0.00469705940398658
0.4851160645484924,0.674657903243185,0.0048154726662719555
0.4850341081619262,0.6747117767481953,0.0048154726662719555
0.4847114086151123,0.6747117767481953,0.004854943753700414
0.4823896884918213,0.675573752828359,0.004854943753700414
0.4823586344718933,0.675573752828359,0.004894414841128873
0.4816009402275085,0.6759508673634307,0.004894414841128873
0.4815090596675873,0.6759508673634307,0.0049338859285573316
0.4810458421707153,0.6760586143734512,0.0049338859285573316
0.4808657467365265,0.6760586143734512,0.00497335701598579
0.4808282256126404,0.6761124878784613,0.00497335701598579
0.4806059598922729,0.6761124878784613,0.005012828103414249
0.4800790846347809,0.6763818554035126,0.005012828103414249
0.4796350300312042,0.6763818554035126,0.005091770278271166
0.4794355630874634,0.6764357289085228,0.005091770278271166
0.4793509542942047,0.6764357289085228,0.005170712453128084
0.4787814915180206,0.6766512229285637,0.005170712453128084
0.4787324070930481,0.6766512229285637,0.005210183540556542
0.4784893989562988,0.6768128434435945,0.005210183540556542
0.4778974950313568,0.6768128434435945,0.005407538977698836
0.4776771664619446,0.6769744639586252,0.005407538977698836
0.4775654673576355,0.6769744639586252,0.005447010065127295
0.4773538112640381,0.6771360844736558,0.005447010065127295
0.4770959615707397,0.6771360844736558,0.005525952239984212
0.4768953919410705,0.6772438314836763,0.005525952239984212
0.4767104089260101,0.6772438314836763,0.00556542332741267
0.4765898585319519,0.677405451998707,0.00556542332741267
0.476550817489624,0.677405451998707,0.0056048944148411285
0.4762151837348938,0.6776748195237582,0.0056048944148411285
0.4760061800479889,0.6776748195237582,0.005683836589698046
0.4759936928749084,0.6777286930287685,0.005683836589698046
0.4759825468063354,0.6777286930287685,0.005723307677126505
0.4754500091075897,0.6779441870488094,0.005723307677126505
0.4753615260124206,0.6779441870488094,0.005802249851983422
0.4743533134460449,0.6781596810688504,0.005802249851983422
0.474267840385437,0.6781596810688504,0.005881192026840339
0.4741288125514984,0.6782135545738606,0.005881192026840339
0.4740904867649078,0.6782135545738606,0.005920663114268798
0.4739859104156494,0.678321301583881,0.005920663114268798
0.4738019406795501,0.678321301583881,0.005999605289125715
0.4737413823604584,0.6783751750888913,0.005999605289125715
0.4737249910831451,0.6783751750888913,0.006039076376554174
0.4736984968185425,0.6784829220989117,0.006039076376554174
0.4736595749855041,0.6784829220989117,0.006078547463982633
0.4736270010471344,0.678536795603922,0.006078547463982633
0.4735395908355713,0.678536795603922,0.006236431813696468
