time_step,feature_index,feature_name,abs_ig_attribution
78,57,Fwd Avg Packets/Bulk,0.0
78,58,Fwd Avg Bulk Rate,0.0
78,59,Bwd Avg Bytes/Bulk,0.0
78,60,Bwd Avg Packets/Bulk,0.0
78,61,Bwd Avg Bulk Rate,0.0
78,62,Subflow Fwd Packets,1.7411548469681293e-07
78,63,Subflow Fwd Bytes,1.0689314677847506e-07
78,64,Subflow Bwd Packets,2.928049696038215e-07
78,65,Subflow Bwd Bytes,1.952934667315276e-07
78,66,Init_Win_bytes_forward,1.0733958788478049e-07
78,67,Init_Win_bytes_backward,8.005155905266292e-06
78,68,act_data_pkt_fwd,6.507330141403145e-08
78,69,min_seg_size_forward,1.997544352150271e-09
78,70,Active Mean,9.570032943884144e-07
78,71,Active Std,9.700105465526576e-07
78,72,Active Max,3.968080818594899e-06
78,73,Active Min,4.6611654624939547e-07
78,74,Idle Mean,7.267985347425565e-05
78,75,Idle Std,6.2483427427650895e-06
78,76,Idle Max,1.3766396477876697e-05
78,77,Idle Min,0.00012458013952709734
79,0,Destination Port,1.8188595277024433e-05
79,1,Flow Duration,4.7520567022729665e-05
79,2,Total Fwd Packets,1.7373214689087035e-07
79,3,Total Backward Packets,1.2875014476776414e-07
79,4,Total Length of Fwd Packets,2.1491027268893959e-07
79,5,Total Length of Bwd Packets,1.339017074997173e-07
79,6,Fwd Packet Length Max,9.261444574804045e-06
79,7,Fwd Packet Length Min,1.2485077604651451e-05
79,8,Fwd Packet Length Mean,1.7181902876473032e-05
79,9,Fwd Packet Length Std,5.622553089779103e-06
79,10,Bwd Packet Length Max,6.0898550145793706e-05
79,11,Bwd Packet Length Min,8.881946087058168e-06
79,12,Bwd Packet Length Mean,0.0002709491818677634
79,13,Bwd Packet Length Std,0.00028129754355177283
79,14,Flow Bytes/s,1.2461862297641346e-06
79,15,Flow Packets/s,9.763959496922325e-06
79,16,Flow IAT Mean,1.4464113519352395e-05
79,17,Flow IAT Std,6.767915010641445e-07
79,18,Flow IAT Max,2.7451065761852078e-05
79,19,Flow IAT Min,1.346204840046994e-06
79,20,Fwd IAT Total,0.0001231367641594261
79,21,Fwd IAT Mean,3.800590639002621e-05
79,22,Fwd IAT Std,2.0653262254199944e-05
79,23,Fwd IAT Max,2.8755839593941346e-05
79,24,Fwd IAT Min,3.1878435038379394e-06
79,25,Bwd IAT Total,4.2824598494917154e-05
79,26,Bwd IAT Mean,1.4805325008637737e-05
79,27,Bwd IAT Std,7.813249567334424e-07
79,28,Bwd IAT Max,3.539207682479173e-05
79,29,Bwd IAT Min,2.2594283564103534e-06
79,30,Fwd PSH Flags,1.26762943182257e-05
79,31,Bwd PSH Flags,0.0
79,32,Fwd URG Flags,0.0
79,33,Bwd URG Flags,0.0
79,34,Fwd Header Length,8.484293090305073e-08
79,35,Bwd Header Length,1.9782157778536202e-07
79,36,Fwd Packets/s,6.062125521566486e-06
79,37,Bwd Packets/s,6.432346253859578e-06
79,38,Min Packet Length,2.6931111278827302e-05
79,39,Max Packet Length,0.00032547031878493726
79,40,Packet Length Mean,6.373195355990902e-05
79,41,Packet Length Std,2.2021617041900754e-05
79,42,Packet Length Variance,8.298797183670104e-05
79,43,FIN Flag Count,1.201856866828166e-05
79,44,SYN Flag Count,9.102737385546789e-05
79,45,RST Flag Count,2.3487926625875843e-07
79,46,PSH Flag Count,2.3585489543620497e-05
79,47,ACK Flag Count,0.00024021969875320792
79,48,URG Flag Count,0.00014492557966150343
79,49,CWE Flag Count,0.0
79,50,ECE Flag Count,4.255899455074541e-07
79,51,Down/Up Ratio,2.753536682575941e-05
79,52,Average Packet Size,0.0002489514590706676
79,53,Avg Fwd Segment Size,2.204383690695977e-06
79,54,Avg Bwd Segment Size,1.58244638441829e-05
79,55,Fwd Header Length.1,3.776440493652444e-08
79,56,Fwd Avg Bytes/Bulk,0.0
79,57,Fwd Avg Packets/Bulk,0.0
79,58,Fwd Avg Bulk Rate,0.0
79,59,Bwd Avg Bytes/Bulk,0.0
79,60,Bwd Avg Packets/Bulk,0.0
79,61,Bwd Avg Bulk Rate,0.0
79,62,Subflow Fwd Packets,1.3209083249421383e-07
79,63,Subflow Fwd Bytes,2.025744194611434e-08
79,64,Subflow Bwd Packets,1.6411786418757401e-07
79,65,Subflow Bwd Bytes,9.522457133925855e-08
79,66,Init_Win_bytes_forward,1.3364929145609494e-05
79,67,Init_Win_bytes_backward,2.2783300664741546e-05
79,68,act_data_pkt_fwd,2.0215427554148846e-08
79,69,min_seg_size_forward,7.339600038847038e-09
79,70,Active Mean,7.890924962339341e-07
79,71,Active Std,1.241473341906385e-07
79,72,Active Max,6.766318165318808e-06
79,73,Active Min,4.5500637924078546e-08
79,74,Idle Mean,3.9728051888232585e-06
79,75,Idle Std,4.568913936964236e-06
79,76,Idle Max,1.0512691005715169e-05
79,77,Idle Min,4.1704726754687726e-05
80,0,Destination Port,9.394412336405367e-05
80,1,Flow Duration,2.8622143872780725e-05
80,2,Total Fwd Packets,1.666173119474479e-07
80,3,Total Backward Packets,2.196056954062442e-07
80,4,Total Length of Fwd Packets,2.9225486741779605e-07
80,5,Total Length of Bwd Packets,1.8488582043119095e-07
80,6,Fwd Packet Length Max,1.5870557035668753e-05
80,7,Fwd Packet Length Min,6.380062586686108e-06
80,8,Fwd Packet Length Mean,8.300041372422129e-06
80,9,Fwd Packet Length Std,5.949150363449007e-06
80,10,Bwd Packet Length Max,6.132806902314769e-06
80,11,Bwd Packet Length Min,5.058839178673225e-07
80,12,Bwd Packet Length Mean,4.3375606765039265e-05
80,13,Bwd Packet Length Std,1.2658446394198108e-05
80,14,Flow Bytes/s,1.4396152892004466e-06
80,15,Flow Packets/s,1.578871888341382e-05
80,16,Flow IAT Mean,6.606668466702104e-05
80,17,Flow IAT Std,2.0010891603305936e-05
80,18,Flow IAT Max,2.9162561986595392e-05
80,19,Flow IAT Min,1.353103584733617e-06
80,20,Fwd IAT Total,1.5936189811327495e-05
80,21,Fwd IAT Mean,3.932932668249123e-05
80,22,Fwd IAT Std,8.262007213488687e-06
80,23,Fwd IAT Max,2.8811811716877855e-05
80,24,Fwd IAT Min,1.8016831745626405e-05
80,25,Bwd IAT Total,0.0001279553835047409
80,26,Bwd IAT Mean,1.4241772987588774e-05
80,27,Bwd IAT Std,8.402623279835097e-06
80,28,Bwd IAT Max,1.849787076935172e-05
80,29,Bwd IAT Min,8.465371138299815e-06
80,30,Fwd PSH Flags,1.948983481270261e-05
80,31,Bwd PSH Flags,0.0
80,32,Fwd URG Flags,0.0
80,33,Bwd URG Flags,0.0
80,34,Fwd Header Length,2.2335772342785276e-08
80,35,Bwd Header Length,9.222530650276894e-08
80,36,Fwd Packets/s,2.0287352526793256e-05
80,37,Bwd Packets/s,3.748841663764324e-06
80,38,Min Packet Length,1.1324609658913687e-05
80,39,Max Packet Length,7.137963166314876e-06
80,40,Packet Length Mean,1.4695999652758474e-06
80,41,Packet Length Std,9.09167829377111e-06
80,42,Packet Length Variance,7.441733032464981e-06
80,43,FIN Flag Count,2.6041674573207274e-05
80,44,SYN Flag Count,7.671869389014319e-05
80,45,RST Flag Count,4.827087991543522e-07
80,46,PSH Flag Count,0.00030420732218772173
80,47,ACK Flag Count,0.0003255594056099653
80,48,URG Flag Count,4.2973028030246496e-05
80,49,CWE Flag Count,0.0
80,50,ECE Flag Count,1.3740125837102823e-07
80,51,Down/Up Ratio,1.4281955373007804e-05
80,52,Average Packet Size,2.1716117771575227e-05
80,53,Avg Fwd Segment Size,3.4674062590056565e-06
80,54,Avg Bwd Segment Size,4.286279363441281e-05
80,55,Fwd Header Length.1,4.404377307309915e-09
80,56,Fwd Avg Bytes/Bulk,0.0
80,57,Fwd Avg Packets/Bulk,0.0
80,58,Fwd Avg Bulk Rate,0.0
80,59,Bwd Avg Bytes/Bulk,0.0
80,60,Bwd Avg Packets/Bulk,0.0
80,61,Bwd Avg Bulk Rate,0.0
80,62,Subflow Fwd Packets,1.241708957877563e-07
80,63,Subflow Fwd Bytes,1.2682100702932075e-07
80,64,Subflow Bwd Packets,2.1465659472141851e-07
80,65,Subflow Bwd Bytes,1.5185224810920772e-07
80,66,Init_Win_bytes_forward,1.4034692867426202e-05
80,67,Init_Win_bytes_backward,1.6283898730762303e-05
80,68,act_data_pkt_fwd,7.55347073777557e-08
80,69,min_seg_size_forward,1.788142550696037e-11
80,70,Active Mean,6.513072321467916e-07
80,71,Active Std,7.234744430206774e-07
80,72,Active Max,3.9673459468758665e-06
80,73,Active Min,4.566163624986075e-07
80,74,Idle Mean,5.192064054426737e-05
80,75,Idle Std,6.394731371983653e-06
80,76,Idle Max,1.8618657122715376e-05
80,77,Idle Min,0.00014072602789383382
81,0,Destination Port,6.033684257999994e-05
81,1,Flow Duration,4.14779715356417e-05
81,2,Total Fwd Packets,2.775895495688019e-07
81,3,Total Backward Packets,2.8078878244741645e-07
81,4,Total Length of Fwd Packets,2.426149023904145e-07
81,5,Total Length of Bwd Packets,2.9182263006077847e-07
81,6,Fwd Packet Length Max,4.896494374406757e-06
81,7,Fwd Packet Length Min,1.3169474186724983e-05
81,8,Fwd Packet Length Mean,1.9120443539577536e-05
81,9,Fwd Packet Length Std,3.3761248232622165e-06
81,10,Bwd Packet Length Max,0.0001362914190394804
81,11,Bwd Packet Length Min,8.199842341127805e-06
81,12,Bwd Packet Length Mean,0.0003116558655165136
81,13,Bwd Packet Length Std,0.0009838014375418425
81,14,Flow Bytes/s,1.3409963912636158e-06
81,15,Flow Packets/s,8.792912012722809e-06
81,16,Flow IAT Mean,1.4853551874693949e-05
81,17,Flow IAT Std,6.06577987127821e-06
81,18,Flow IAT Max,3.132782512693666e-05
81,19,Flow IAT Min,1.6029806602091412e-06
81,20,Fwd IAT Total,0.00010503777593839914
81,21,Fwd IAT Mean,3.651210499810986e-05
81,22,Fwd IAT Std,2.582123488537036e-05
81,23,Fwd IAT Max,3.662543531390838e-05
81,24,Fwd IAT Min,2.7621094886853825e-06
81,25,Bwd IAT Total,1.586144026077818e-05
81,26,Bwd IAT Mean,8.882546353561338e-06
81,27,Bwd IAT Std,1.4639487062595435e-06
81,28,Bwd IAT Max,4.42516065959353e-05
81,29,Bwd IAT Min,1.295456854677468e-06
81,30,Fwd PSH Flags,3.8624912122031674e-05
81,31,Bwd PSH Flags,0.0
81,32,Fwd URG Flags,0.0
81,33,Bwd URG Flags,0.0
81,34,Fwd Header Length,6.714416400654954e-08
81,35,Bwd Header Length,1.7980498512315535e-07
81,36,Fwd Packets/s,1.2017935659969226e-05
81,37,Bwd Packets/s,8.029431228351314e-06
81,38,Min Packet Length,2.8875118005089462e-05
81,39,Max Packet Length,0.0004506933328229934
81,40,Packet Length Mean,3.184105662512593e-05
81,41,Packet Length Std,3.2096661016112193e-05
81,42,Packet Length Variance,0.0004380996688269079
81,43,FIN Flag Count,1.4554406334355008e-05
81,44,SYN Flag Count,8.24115559225902e-05
81,45,RST Flag Count,3.123900569335092e-07
81,46,PSH Flag Count,0.000752282387111336
81,47,ACK Flag Count,0.0002801825467031449
81,48,URG Flag Count,0.00023504288401454687
81,49,CWE Flag Count,0.0
81,50,ECE Flag Count,2.6997452096111374e-07
81,51,Down/Up Ratio,8.519638868165202e-06
81,52,Average Packet Size,0.00019286922179162502
81,53,Avg Fwd Segment Size,2.414929895167006e-06
81,54,Avg Bwd Segment Size,0.000115704104246106
81,55,Fwd Header Length.1,5.584355733390112e-08
81,56,Fwd Avg Bytes/Bulk,0.0
81,57,Fwd Avg Packets/Bulk,0.0
81,58,Fwd Avg Bulk Rate,0.0
81,59,Bwd Avg Bytes/Bulk,0.0
81,60,Bwd Avg Packets/Bulk,0.0
81,61,Bwd Avg Bulk Rate,0.0
81,62,Subflow Fwd Packets,2.2341757244248583e-07
81,63,Subflow Fwd Bytes,5.2612328715895273e-08
81,64,Subflow Bwd Packets,3.8500999721691187e-07
81,65,Subflow Bwd Bytes,1.978248320710918e-07
81,66,Init_Win_bytes_forward,1.738512219162658e-05
81,67,Init_Win_bytes_backward,1.601913754711859e-05
81,68,act_data_pkt_fwd,1.6183112450107728e-07
81,69,min_seg_size_forward,1.6820932202676886e-08
81,70,Active Mean,7.568874593744113e-07
81,71,Active Std,2.6201439595752163e-07
81,72,Active Max,7.714302228123415e-06
81,73,Active Min,4.7575824169143743e-08
81,74,Idle Mean,1.2153432180639356e-05
81,75,Idle Std,4.432591140357545e-06
81,76,Idle Max,9.389978913532104e-06
81,77,Idle Min,2.676782969501801e-05
82,0,Destination Port,7.64002907089889e-05
82,1,Flow Duration,3.0022736609680578e-05
82,2,Total Fwd Packets,1.539217890922373e-07
82,3,Total Backward Packets,2.3768770063270495e-07
82,4,Total Length of Fwd Packets,3.0516739002450777e-07
82,5,Total Length of Bwd Packets,1.6956954596025753e-07
82,6,Fwd Packet Length Max,1.7650370864430442e-05
82,7,Fwd Packet Length Min,4.367685960460221e-06
82,8,Fwd Packet Length Mean,1.1956546586588956e-05
82,9,Fwd Packet Length Std,7.01870521879755e-06
82,10,Bwd Packet Length Max,1.1449903468019329e-05
82,11,Bwd Packet Length Min,1.5950427041389048e-06
82,12,Bwd Packet Length Mean,4.9345104343956336e-05
82,13,Bwd Packet Length Std,2.553047306719236e-05
82,14,Flow Bytes/s,1.4245738384488504e-06
82,15,Flow Packets/s,1.3968283383292146e-05
82,16,Flow IAT Mean,7.081436342559755e-05
82,17,Flow IAT Std,9.844118721957784e-06
82,18,Flow IAT Max,2.1885722162551247e-05
82,19,Flow IAT Min,1.1656709375529317e-06
82,20,Fwd IAT Total,2.0150553609710187e-05
82,21,Fwd IAT Mean,4.0178267227020115e-05
82,22,Fwd IAT Std,3.247880522394553e-05
82,23,Fwd IAT Max,4.385273132356815e-05
82,24,Fwd IAT Min,1.4059831300983205e-05
82,25,Bwd IAT Total,0.00013961117656435817
82,26,Bwd IAT Mean,8.939678082242608e-06
82,27,Bwd IAT Std,4.424159669724759e-06
82,28,Bwd IAT Max,2.3087386580300517e-05
82,29,Bwd IAT Min,5.765367404819699e-06
82,30,Fwd PSH Flags,2.7266702090855688e-05
82,31,Bwd PSH Flags,0.0
82,32,Fwd URG Flags,0.0
82,33,Bwd URG Flags,0.0
82,34,Fwd Header Length,4.403375886141703e-09
82,35,Bwd Header Length,1.1093944607409867e-07
82,36,Fwd Packets/s,1.7719385141390376e-05
82,37,Bwd Packets/s,4.38353163190186e-06
82,38,Min Packet Length,1.3881424820283428e-05
82,39,Max Packet Length,1.4927310985513031e-05
82,40,Packet Length Mean,9.085179954126943e-06
82,41,Packet Length Std,3.849655058729695e-06
82,42,Packet Length Variance,8.39691983856028e-06
82,43,FIN Flag Count,1.8607750462251715e-05
82,44,SYN Flag Count,6.814349762862548e-05
82,45,RST Flag Count,4.88104831219971e-07
82,46,PSH Flag Count,0.00033870659535750747
82,47,ACK Flag Count,0.00044005157542414963
82,48,URG Flag Count,6.354328797897324e-05
82,49,CWE Flag Count,0.0
82,50,ECE Flag Count,1.5084215476690588e-07
82,51,Down/Up Ratio,1.7944870705832727e-05
82,52,Average Packet Size,3.0325327315949835e-05
82,53,Avg Fwd Segment Size,3.4405434234940913e-06
82,54,Avg Bwd Segment Size,4.457967952475883e-05
82,55,Fwd Header Length.1,3.091538047783615e-08
82,56,Fwd Avg Bytes/Bulk,0.0
82,57,Fwd Avg Packets/Bulk,0.0
82,58,Fwd Avg Bulk Rate,0.0
82,59,Bwd Avg Bytes/Bulk,0.0
82,60,Bwd Avg Packets/Bulk,0.0
82,61,Bwd Avg Bulk Rate,0.0
82,62,Subflow Fwd Packets,1.2647510061469802e-07
82,63,Subflow Fwd Bytes,1.4370117185080744e-07
82,64,Subflow Bwd Packets,2.3220414391289523e-07
82,65,Subflow Bwd Bytes,1.3557094291627436e-07
82,66,Init_Win_bytes_forward,1.8196333257947117e-05
82,67,Init_Win_bytes_backward,1.4512667803501245e-05
82,68,act_data_pkt_fwd,7.322235262563481e-09
82,69,min_seg_size_forward,3.6898000210783266e-09
82,70,Active Mean,1.0103798331329017e-06
82,71,Active Std,9.15497196274373e-07
82,72,Active Max,4.444501882971963e-06
82,73,Active Min,5.092965125186311e-07
82,74,Idle Mean,5.942577263340354e-05
82,75,Idle Std,6.77364505463629e-06
82,76,Idle Max,2.3995971787371673e-05
82,77,Idle Min,0.00011590064241318032
83,0,Destination Port,2.3918679289636202e-05
83,1,Flow Duration,5.31663499714341e-05
83,2,Total Fwd Packets,1.599948973307619e-07
83,3,Total Backward Packets,1.4004592685523676e-07
83,4,Total Length of Fwd Packets,2.2180100245350332e-07
83,5,Total Length of Bwd Packets,1.1333960259207743e-07
83,6,Fwd Packet Length Max,6.007061529089697e-06
83,7,Fwd Packet Length Min,1.3284932720125653e-05
83,8,Fwd Packet Length Mean,1.9410837921896018e-05
83,9,Fwd Packet Length Std,5.000599230697844e-06
83,10,Bwd Packet Length Max,0.00010736631520558149
83,11,Bwd Packet Length Min,4.954654741595732e-06
83,12,Bwd Packet Length Mean,0.0004314215329941362
83,13,Bwd Packet Length Std,0.0008403811953030527
83,14,Flow Bytes/s,1.5224102298816433e-06
83,15,Flow Packets/s,9.89511318039149e-06
83,16,Flow IAT Mean,1.1766153875214513e-05
83,17,Flow IAT Std,6.883883088448783e-06
83,18,Flow IAT Max,2.3447708372259513e-05
83,19,Flow IAT Min,1.683509026406682e-06
83,20,Fwd IAT Total,9.475609112996608e-05
83,21,Fwd IAT Mean,3.686971831484698e-05
83,22,Fwd IAT Std,2.7165477149537764e-05
83,23,Fwd IAT Max,4.0569586417404935e-05
83,24,Fwd IAT Min,1.2117450296500465e-06
83,25,Bwd IAT Total,2.785850483633112e-06
83,26,Bwd IAT Mean,8.065299880399834e-06
83,27,Bwd IAT Std,4.0126697520292964e-09
83,28,Bwd IAT Max,3.315355570521206e-05
83,29,Bwd IAT Min,2.352187493670499e-06
83,30,Fwd PSH Flags,3.1401097658090293e-05
83,31,Bwd PSH Flags,0.0
83,32,Fwd URG Flags,0.0
83,33,Bwd URG Flags,0.0
83,34,Fwd Header Length,8.573375964715524e-08
83,35,Bwd Header Length,1.3457005820782797e-07
83,36,Fwd Packets/s,1.2938089639646932e-05
83,37,Bwd Packets/s,7.89364639786072e-06
83,38,Min Packet Length,2.9424532840494066e-05
83,39,Max Packet Length,0.0004983285325579345
83,40,Packet Length Mean,3.4356886317254975e-05
83,41,Packet Length Std,2.1969266526866704e-05
83,42,Packet Length Variance,0.0005125642637722194
83,43,FIN Flag Count,2.03542695089709e-05
83,44,SYN Flag Count,9.029421198647469e-05
83,45,RST Flag Count,3.998747786226886e-07
83,46,PSH Flag Count,0.0005871689063496888
83,47,ACK Flag Count,0.0003122697817161679
83,48,URG Flag Count,0.00021665749954991043
83,49,CWE Flag Count,0.0
83,50,ECE Flag Count,3.904151526512578e-07
83,51,Down/Up Ratio,8.81297546584392e-06
83,52,Average Packet Size,0.00023272594262380153
83,53,Avg Fwd Segment Size,2.701933453863603e-06
83,54,Avg Bwd Segment Size,3.3754789910744876e-05
83,55,Fwd Header Length.1,3.068477738565889e-08
83,56,Fwd Avg Bytes/Bulk,0.0
83,57,Fwd Avg Packets/Bulk,0.0
83,58,Fwd Avg Bulk Rate,0.0
83,59,Bwd Avg Bytes/Bulk,0.0
83,60,Bwd Avg Packets/Bulk,0.0
83,61,Bwd Avg Bulk Rate,0.0
83,62,Subflow Fwd Packets,1.1702783808686945e-07
83,63,Subflow Fwd Bytes,9.164476288958667e-09
83,64,Subflow Bwd Packets,1.8756982456125115e-07
83,65,Subflow Bwd Bytes,7.978421479037934e-08
83,66,Init_Win_bytes_forward,1.648095167183783e-05
83,67,Init_Win_bytes_backward,1.8351502149016596e-05
83,68,act_data_pkt_fwd,8.246593807825775e-08
83,69,min_seg_size_forward,2.744052207681591e-11
83,70,Active Mean,9.121537232203991e-07
83,71,Active Std,8.96430165653328e-08
83,72,Active Max,7.410170837829355e-06
83,73,Active Min,5.8640218014716083e-08
83,74,Idle Mean,9.641395990911406e-06
83,75,Idle Std,4.795173481397796e-06
83,76,Idle Max,1.7628135537961498e-05
83,77,Idle Min,3.382567228982225e-05
84,0,Destination Port,7.672142965020612e-05
84,1,Flow Duration,4.819499372388236e-05
84,2,Total Fwd Packets,1.4248932700411387e-07
84,3,Total Backward Packets,2.204617857159974e-07
84,4,Total Length of Fwd Packets,2.9275574320308806e-07
84,5,Total Length of Bwd Packets,1.5776761586039356e-07
84,6,Fwd Packet Length Max,1.7979125914280303e-05
84,7,Fwd Packet Length Min,3.4072447760991054e-06
84,8,Fwd Packet Length Mean,8.255182365246583e-06
84,9,Fwd Packet Length Std,3.959858531743521e-06
84,10,Bwd Packet Length Max,3.0485975912597496e-06
84,11,Bwd Packet Length Min,1.6308437125189812e-06
84,12,Bwd Packet Length Mean,4.6252665924839675e-05
84,13,Bwd Packet Length Std,1.8903579984907992e-05
84,14,Flow Bytes/s,1.3749281606578734e-06
84,15,Flow Packets/s,1.016786427499028e-05
84,16,Flow IAT Mean,6.023389505571686e-05
84,17,Flow IAT Std,1.969679578905925e-05
84,18,Flow IAT Max,3.37772216880694e-05
84,19,Flow IAT Min,1.2297377907088958e-06
84,20,Fwd IAT Total,3.21864899888169e-05
84,21,Fwd IAT Mean,3.539977114996873e-05
84,22,Fwd IAT Std,1.5856760001042858e-05
84,23,Fwd IAT Max,3.6442288546822965e-05
84,24,Fwd IAT Min,1.4255844689614605e-05
84,25,Bwd IAT Total,0.00013554906763602048
84,26,Bwd IAT Mean,1.0138558536709752e-05
84,27,Bwd IAT Std,9.075642992684152e-06
84,28,Bwd IAT Max,1.3004627362533938e-05
84,29,Bwd IAT Min,7.611792625539238e-06
84,30,Fwd PSH Flags,1.8597223970573395e-05
84,31,Bwd PSH Flags,0.0
84,32,Fwd URG Flags,0.0
84,33,Bwd URG Flags,0.0
84,34,Fwd Header Length,4.6260231201245006e-09
84,35,Bwd Header Length,1.7487477066424617e-07
84,36,Fwd Packets/s,1.5054139112180565e-05
84,37,Bwd Packets/s,3.987607215094613e-06
84,38,Min Packet Length,1.0335611477785278e-05
84,39,Max Packet Length,1.9800920199486427e-05
84,40,Packet Length Mean,8.571323633077554e-06
84,41,Packet Length Std,2.7801224860013463e-06
84,42,Packet Length Variance,8.578525012126192e-06
84,43,FIN Flag Count,1.0660369298420846e-05
84,44,SYN Flag Count,8.621570304967463e-05
84,45,RST Flag Count,4.6091770400380483e-07
84,46,PSH Flag Count,0.00039835856296122074
84,47,ACK Flag Count,0.0005073167267255485
84,48,URG Flag Count,3.4426426282152534e-05
84,49,CWE Flag Count,0.0
84,50,ECE Flag Count,1.4357310362811404e-07
84,51,Down/Up Ratio,1.6486941603943706e-05
84,52,Average Packet Size,4.058130070916377e-05
